Epoch,Governance_Pressure_Gp,Decentralization_Entropy_DE,Top_f_Coalition_Share,Gini_Coefficient,Lyapunov_Energy_V,TPS,Latency_ms
3258,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.948
3259,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.955
3260,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.871
3261,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.127
3262,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.9
3263,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.092
3264,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.072
3265,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.907
3266,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.796
3267,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.048
3268,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.026
3269,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.881
3270,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.992
3271,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.992
3272,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.977
3273,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.127
3274,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.959
3275,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.933
3276,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.958
3277,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.049
3278,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.923
3279,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.971
3280,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.879
3281,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.081
3282,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.925
3283,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.893
3284,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.987
3285,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.104
3286,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.091
3287,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.923
3288,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.017
3289,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.072
3290,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.917
3291,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.106
3292,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.904
3293,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.882
3294,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.098
3295,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.981
3296,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.97
3297,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.923
3298,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.094
3299,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.914
3300,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.886
3301,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.097
3302,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.978
3303,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.001
3304,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.033
3305,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.996
3306,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.04
3307,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.996
3308,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.966
3309,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.019
3310,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.993
3311,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.046
3312,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.03
3313,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.145
3314,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.971
3315,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.089
3316,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.957
3317,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.912
3318,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.958
3319,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.039
3320,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.174
3321,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.068
3322,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.978
3323,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.914
3324,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.055
3325,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.963
3326,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.998
3327,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.898
3328,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.05
3329,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.896
3330,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.047
3331,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.027
3332,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.976
3333,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.085
3334,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.076
3335,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.974
3336,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.06
3337,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.893
3338,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.938
3339,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.841
3340,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.066
3341,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.189
3342,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.973
3343,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.983
3344,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.991
3345,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.896
3346,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.922
3347,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.981
3348,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.045
3349,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.902
3350,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.915
3351,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.021
3352,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.925
3353,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.918
3354,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.842
3355,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.855
3356,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.843
3357,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.907
3358,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.008
3359,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.109
3360,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.148
3361,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.978
3362,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.111
3363,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.909
3364,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.912
3365,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.014
3366,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.959
3367,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.972
3368,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.032
3369,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.067
3370,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.037
3371,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.826
3372,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.9
3373,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.043
3374,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.908
3375,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.075
3376,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.113
3377,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.011
3378,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.924
3379,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.956
3380,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.0
3381,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.937
3382,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.029
3383,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.967
3384,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.032
3385,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.143
3386,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.121
3387,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.923
3388,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.976
3389,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.131
3390,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.022
3391,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.94
3392,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.908
3393,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.992
3394,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.953
3395,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.959
3396,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.963
3397,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.031
3398,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.884
3399,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.928
3400,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.885
3401,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.129
3402,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.962
3403,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.875
3404,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.981
3405,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.202
3406,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.856
3407,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.969
3408,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.086
3409,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.989
3410,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.082
3411,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.904
3412,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.978
3413,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.037
3414,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.063
3415,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.929
3416,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.984
3417,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.021
3418,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.902
3419,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.935
3420,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.945
3421,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.987
3422,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.039
3423,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.987
3424,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.886
3425,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.976
3426,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.111
3427,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.12
3428,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.119
3429,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.86
3430,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.978
3431,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.856
3432,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.91
3433,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.219
3434,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.951
3435,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.998
3436,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.972
3437,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.056
3438,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.904
3439,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.095
3440,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.985
3441,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.914
3442,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.023
3443,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.002
3444,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.005
3445,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.943
3446,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.001
3447,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.121
3448,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.08
3449,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.905
3450,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.132
3451,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.058
3452,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.901
3453,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.011
3454,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.132
3455,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.075
3456,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.904
3457,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.157
3458,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.978
3459,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.046
3460,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.913
3461,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.998
3462,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.082
3463,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.147
3464,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.039
3465,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.847
3466,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.054
3467,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.104
3468,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.899
3469,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.915
3470,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.094
3471,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.973
3472,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.112
3473,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.098
3474,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.003
3475,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.034
3476,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.082
3477,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.11
3478,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.893
3479,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.894
3480,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.006
3481,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.049
3482,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.907
3483,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.984
3484,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.089
3485,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.906
3486,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.962
3487,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.96
3488,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.946
3489,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.101
3490,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.888
3491,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.964
3492,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.756
3493,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.82
3494,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.891
3495,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.083
3496,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.074
3497,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.012
3498,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.937
3499,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.999
3500,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.02
3501,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.018
3502,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.974
3503,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.023
3504,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.023
3505,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.008
3506,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.935
3507,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.009
3508,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.07
3509,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.051
3510,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.134
3511,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.972
3512,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.128
3513,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.006
3514,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.023
3515,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.068
3516,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.093
3517,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.132
3518,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.903
3519,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.902
3520,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.096
3521,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.942
3522,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.057
3523,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.993
3524,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.01
3525,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.944
3526,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.118
3527,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.003
3528,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.102
3529,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.963
3530,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.946
3531,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.976
3532,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.943
3533,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.938
3534,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.945
3535,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.081
3536,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.936
3537,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.866
3538,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.979
3539,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.142
3540,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.89
3541,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.896
3542,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.005
3543,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.886
3544,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.064
3545,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.143
3546,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.008
3547,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.955
3548,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.894
3549,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.968
3550,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.142
3551,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.992
3552,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.989
3553,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.051
3554,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.946
3555,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.855
3556,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.957
3557,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.008
3558,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.904
3559,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.893
3560,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.997
3561,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.041
3562,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.187
3563,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.985
3564,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.976
3565,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.97
3566,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.121
3567,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.115
3568,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.772
3569,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.955
3570,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.993
3571,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.174
3572,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.889
3573,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.94
3574,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.947
3575,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.193
3576,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.986
3577,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.104
3578,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.927
3579,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.977
3580,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.983
3581,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.86
3582,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.98
3583,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.041
3584,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.002
3585,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.918
3586,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.071
3587,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.95
3588,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.027
3589,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.909
3590,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.093
3591,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.047
3592,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.108
3593,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.984
3594,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.041
3595,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.052
3596,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.852
3597,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.895
3598,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.113
3599,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.027
3600,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.034
3601,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.202
3602,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.971
3603,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.242
3604,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.0
3605,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.866
3606,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.956
3607,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.88
3608,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.21
3609,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.839
3610,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.935
3611,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.917
3612,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.894
3613,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.854
3614,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.872
3615,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.956
3616,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.853
3617,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.905
3618,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.754
3619,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.943
3620,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.027
3621,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.165
3622,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.958
3623,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.813
3624,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.964
3625,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.983
3626,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.868
3627,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.955
3628,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.023
3629,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.951
3630,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.081
3631,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.835
3632,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.006
3633,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.029
3634,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.998
3635,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.841
3636,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.949
3637,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.01
3638,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.155
3639,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.152
3640,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.877
3641,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.08
3642,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,53.076
3643,0.066179,1.0,0.328125,0.0,0.00218986,117528.66,52.932
