Epoch,Governance_Pressure_Gp,Decentralization_Entropy_DE,Top_f_Coalition_Share,Gini_Coefficient,Lyapunov_Energy_V,TPS,Latency_ms
1285,0.400272,1.0,0.328225,0.00016748,0.08010892,102037.28,57.882
1286,0.400272,1.0,0.328225,0.00016748,0.08010892,102037.28,57.866
1287,0.400272,1.0,0.328225,0.00016748,0.08010892,102037.28,57.947
1288,0.400272,1.0,0.328225,0.00016754,0.08010892,102037.28,58.109
1289,0.400272,1.0,0.328225,0.00016733,0.08010892,102037.28,57.986
1290,0.400272,1.0,0.328225,0.00016757,0.08010892,102037.28,57.935
1291,0.400272,1.0,0.328225,0.00016787,0.08010892,102037.28,58.023
1292,0.400272,1.0,0.328225,0.00016782,0.08010892,102037.28,57.879
1293,0.400272,1.0,0.328225,0.00016783,0.08010892,102037.28,58.025
1294,0.400272,1.0,0.328225,0.0001679,0.08010892,102037.28,58.047
1295,0.400272,1.0,0.328225,0.00016759,0.08010892,102037.28,57.968
1296,0.400272,1.0,0.328225,0.00016759,0.08010892,102037.28,57.981
1297,0.400272,1.0,0.328225,0.00016759,0.08010892,102037.28,58.071
1298,0.400272,1.0,0.328225,0.00016759,0.08010892,102037.28,58.068
1299,0.400272,1.0,0.328225,0.00016754,0.08010892,102037.28,58.009
1300,0.265518,1.0,0.328125,0.0,0.03524989,108091.94,56.11
1301,0.227566,1.0,0.328125,0.0,0.02589325,110287.59,55.381
1302,0.222382,1.0,0.328125,0.0,0.0247268,110607.44,55.348
1303,0.215831,1.0,0.328125,0.0,0.02329147,111018.73,55.25
1304,0.207716,1.0,0.328125,0.0,0.02157295,111539.56,55.08
1305,0.197906,1.0,0.328125,0.0,0.01958339,112186.34,55.08
1306,0.186391,1.0,0.328125,0.0,0.01737079,112970.24,54.751
1307,0.173332,1.0,0.328125,0.0,0.01502204,113892.61,54.585
1308,0.15909,1.0,0.328125,0.0,0.01265474,114940.68,54.483
1309,0.144201,1.0,0.328125,0.0,0.01039697,116085.21,53.917
1310,0.129313,1.0,0.328125,0.0,0.00836087,117282.02,53.938
1311,0.11507,1.0,0.328125,0.0,0.00662053,118478.06,53.754
1312,0.102011,1.0,0.328125,0.0,0.00520314,119620.48,53.56
1313,0.090496,1.0,0.328125,0.0,0.00409477,120665.67,53.415
1314,0.080686,1.0,0.328125,0.0,0.00325513,121585.03,53.082
1315,0.072571,1.0,0.328125,0.0,0.00263329,122366.25,53.135
1316,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.893
1317,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.942
1318,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.112
1319,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.948
1320,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.065
1321,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.03
1322,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.104
1323,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.073
1324,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.946
1325,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.99
1326,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.864
1327,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.986
1328,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.972
1329,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.022
1330,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.959
1331,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.079
1332,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.963
1333,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.799
1334,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.121
1335,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.086
1336,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.079
1337,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.029
1338,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.982
1339,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.91
1340,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.064
1341,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.889
1342,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.114
1343,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.017
1344,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.079
1345,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.036
1346,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.023
1347,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.018
1348,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.033
1349,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.922
1350,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.092
1351,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.122
1352,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.065
1353,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.925
1354,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.792
1355,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.954
1356,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.959
1357,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.909
1358,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.933
1359,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.954
1360,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.02
1361,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.038
1362,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.976
1363,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.054
1364,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.855
1365,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.182
1366,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.12
1367,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.135
1368,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.945
1369,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.09
1370,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.997
1371,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.91
1372,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.077
1373,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.068
1374,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.036
1375,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.979
1376,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.997
1377,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.109
1378,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.11
1379,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.039
1380,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.97
1381,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.083
1382,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.953
1383,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.147
1384,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.888
1385,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.048
1386,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.883
1387,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.084
1388,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.032
1389,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.059
1390,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.057
1391,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.253
1392,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.925
1393,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.879
1394,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.979
1395,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.864
1396,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.029
1397,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.911
1398,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.055
1399,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.11
1400,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.914
1401,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.941
1402,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.055
1403,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.013
1404,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.056
1405,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.103
1406,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.015
1407,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.05
1408,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.916
1409,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.956
1410,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.1
1411,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.094
1412,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.079
1413,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.914
1414,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.071
1415,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.049
1416,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.962
1417,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.104
1418,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.975
1419,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.193
1420,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.124
1421,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.04
1422,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.885
1423,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.053
1424,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.005
1425,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.056
1426,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.896
1427,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.031
1428,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.93
1429,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.016
1430,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.921
1431,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.975
1432,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.973
1433,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.039
1434,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.975
1435,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.919
1436,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.993
1437,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.013
1438,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.914
1439,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.926
1440,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.914
1441,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.084
1442,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.931
1443,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.94
1444,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.953
1445,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.062
1446,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.169
1447,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.059
1448,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.904
1449,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.088
1450,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.05
1451,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.955
1452,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.873
1453,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.978
1454,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.947
1455,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.1
1456,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.996
1457,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.027
1458,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.055
1459,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.902
1460,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.075
1461,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.105
1462,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.015
1463,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.993
1464,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.869
1465,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.92
1466,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.991
1467,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.064
1468,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.079
1469,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.004
1470,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.046
1471,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.002
1472,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.978
1473,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.132
1474,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.931
1475,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.06
1476,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.012
1477,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.87
1478,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.959
1479,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.031
1480,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.105
1481,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.975
1482,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.028
1483,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.047
1484,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.008
1485,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.937
1486,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.907
1487,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.816
1488,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.884
1489,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.013
1490,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.888
1491,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.906
1492,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.909
1493,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.948
1494,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.083
1495,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.933
1496,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.833
1497,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.955
1498,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.837
1499,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.028
1500,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.141
1501,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.02
1502,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.016
1503,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.01
1504,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.007
1505,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.942
1506,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.006
1507,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.883
1508,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.955
1509,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.966
1510,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.023
1511,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.945
1512,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.092
1513,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.804
1514,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.032
1515,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.09
1516,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.92
1517,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.908
1518,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.812
1519,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.941
1520,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.035
1521,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.916
1522,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.09
1523,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.013
1524,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.036
1525,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.091
1526,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.008
1527,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.966
1528,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.07
1529,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.978
1530,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.927
1531,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.99
1532,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.983
1533,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.886
1534,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.048
1535,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.799
1536,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.077
1537,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.012
1538,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.074
1539,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.098
1540,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.997
1541,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.87
1542,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.968
1543,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.089
1544,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.776
1545,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.14
1546,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.97
1547,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.874
1548,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.942
1549,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.998
1550,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.015
1551,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.935
1552,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.016
1553,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.091
1554,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.982
1555,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.994
1556,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.882
1557,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.809
1558,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.992
1559,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.823
1560,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.107
1561,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.941
1562,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.841
1563,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.01
1564,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.949
1565,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.022
1566,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.862
1567,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.078
1568,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.006
1569,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.932
1570,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.98
1571,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.117
1572,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.905
1573,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.057
1574,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.018
1575,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.935
1576,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.029
1577,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.857
1578,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.914
1579,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.048
1580,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.969
1581,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.153
1582,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.907
1583,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.969
1584,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.949
1585,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.851
1586,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.813
1587,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.964
1588,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.975
1589,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.911
1590,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.991
1591,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.874
1592,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.966
1593,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.983
1594,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.988
1595,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.084
1596,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.03
1597,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.871
1598,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.16
1599,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.848
1600,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.963
1601,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.779
1602,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.014
1603,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.107
1604,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.143
1605,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.999
1606,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.054
1607,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.108
1608,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.123
1609,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.039
1610,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.906
1611,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.934
1612,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.975
1613,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.033
1614,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.946
1615,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.004
1616,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.003
1617,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.0
1618,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.086
1619,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.075
1620,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.917
1621,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.048
1622,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.877
1623,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.058
1624,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.902
1625,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.984
1626,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.876
1627,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.998
1628,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.941
1629,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.138
1630,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.022
1631,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.004
1632,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.996
1633,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.116
1634,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.909
1635,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.972
1636,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.864
1637,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.97
1638,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.005
1639,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.972
1640,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.067
1641,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.019
1642,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.029
1643,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.933
1644,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.944
1645,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.027
1646,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.956
1647,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.0
1648,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.155
1649,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.787
1650,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.09
1651,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.041
1652,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.971
1653,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.985
1654,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.002
1655,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.005
1656,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.202
1657,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.986
1658,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.037
1659,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.11
1660,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.966
1661,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.058
1662,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.033
1663,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.942
1664,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.07
1665,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.938
1666,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.093
1667,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.012
1668,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,52.886
1669,0.06602,1.0,0.328125,0.0,0.00217935,123010.92,53.078
